"CustomerID","Recency","Frequency","Monetary","R_Seq","F_Seq","M_Seq","RFM_Score_Seq","Segment_Seq","R_Ind","F_Ind","M_Ind","RFM_Score_Ind","Segment_Ind"
"16029",20,2,326.76,5,3,5,535,"Loyal Customers",5,4,5,545,"Champions"
"16030",196,1,67.8,1,3,5,135,"Potential Customers",1,2,5,125,"Lost Customers"
"16031",133,1,2.95,2,3,1,231,"Potential Customers",2,2,1,221,"Lost Customers"
"16033",121,3,14.1,2,5,1,251,"Potential Customers",2,5,2,252,"Potential Customers"
"16034",219,1,10.4,1,3,2,132,"Potential Customers",1,2,2,122,"Lost Customers"
"16040",34,2,122.21,4,4,5,445,"Champions",4,4,5,445,"Champions"
"16043",132,2,73.2,2,5,4,254,"Potential Customers",2,4,5,245,"Potential Customers"
"16054",31,1,7.95,4,2,2,422,"Potential Customers",4,2,1,421,"Potential Customers"
"16057",171,1,10.5,1,3,2,132,"Potential Customers",1,2,2,122,"Lost Customers"
"16076",20,1,15,5,2,3,523,"Potential Customers",5,2,2,522,"Potential Customers"
"16084",186,1,19.8,1,3,3,133,"Potential Customers",1,2,3,123,"Lost Customers"
"16092",140,1,15,2,3,3,233,"Potential Customers",2,2,2,222,"Lost Customers"
"16098",43,1,20.8,4,2,4,424,"Potential Customers",4,2,3,423,"Potential Customers"
"16099",23,2,61,5,3,3,533,"Loyal Customers",5,4,5,545,"Champions"
"16102",14,1,20.8,5,2,4,524,"Potential Customers",5,2,3,523,"Potential Customers"
"16103",72,1,35.4,3,2,5,325,"Potential Customers",3,2,4,324,"Potential Customers"
"16109",104,1,23.4,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16110",148,2,43.4,1,5,4,154,"Potential Customers",1,4,4,144,"Potential Customers"
"16115",3,1,35.28,5,2,5,525,"Potential Customers",5,3,4,534,"Loyal Customers"
"16131",125,1,30,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16133",6,4,199.89,5,5,4,554,"Champions",5,5,5,555,"Champions"
"16135",148,1,10.2,1,3,2,132,"Potential Customers",1,3,2,132,"Potential Customers"
"16142",135,1,16.5,2,3,3,233,"Potential Customers",2,3,2,232,"Potential Customers"
"16145",36,2,43.86,4,4,3,443,"Loyal Customers",4,4,4,444,"Champions"
"16150",14,1,29.7,5,2,4,524,"Potential Customers",5,3,3,533,"Loyal Customers"
"16161",55,4,70.5,4,5,3,453,"Loyal Customers",4,5,5,455,"Champions"
"16170",20,2,83.64,5,3,4,534,"Loyal Customers",5,4,5,545,"Champions"
"16172",127,1,10.08,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16175",90,1,9.96,3,2,2,322,"Potential Customers",3,3,1,331,"Loyal Customers"
"16180",13,2,76.5,5,3,4,534,"Loyal Customers",5,4,5,545,"Champions"
"16182",16,1,358,5,2,5,525,"Potential Customers",5,3,5,535,"Loyal Customers"
"16184",97,1,16.5,2,3,3,233,"Potential Customers",2,3,2,232,"Potential Customers"
"16186",28,2,60.76,4,4,4,444,"Champions",4,4,5,445,"Champions"
"16187",55,2,27.76,4,4,2,442,"Loyal Customers",4,4,3,443,"Loyal Customers"
"16193",122,1,17.4,2,3,3,233,"Potential Customers",2,3,2,232,"Potential Customers"
"16200",50,1,6.24,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"16206",214,1,3.75,1,3,1,131,"Potential Customers",1,3,1,131,"Potential Customers"
"16208",176,1,13.9,1,3,3,133,"Potential Customers",1,3,2,132,"Potential Customers"
"16209",5,2,42.06,5,3,3,533,"Loyal Customers",5,4,4,544,"Champions"
"16210",106,1,813.6,2,3,5,235,"Potential Customers",2,3,5,235,"Potential Customers"
"16212",169,1,15.9,1,3,3,133,"Potential Customers",1,3,2,132,"Potential Customers"
"16214",155,1,33.5,1,3,4,134,"Potential Customers",1,3,4,134,"Potential Customers"
"16222",205,1,4.95,1,3,1,131,"Potential Customers",1,3,1,131,"Potential Customers"
"16225",35,1,4.56,4,2,1,421,"Potential Customers",4,3,1,431,"Loyal Customers"
"16235",72,1,19.8,3,2,3,323,"Potential Customers",3,3,3,333,"Loyal Customers"
"16241",7,5,24.74,5,5,1,551,"Loyal Customers",5,5,3,553,"Loyal Customers"
"16245",7,1,16.35,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"16247",56,1,19.9,4,2,4,424,"Potential Customers",4,3,3,433,"Loyal Customers"
"16249",23,1,9.96,5,2,2,522,"Potential Customers",5,3,1,531,"Loyal Customers"
"16253",141,1,13.5,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16255",17,3,38.32,5,4,2,542,"Loyal Customers",5,5,4,554,"Champions"
"16258",13,3,267.9,5,4,5,545,"Champions",5,5,5,555,"Champions"
"16261",132,1,7.65,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16265",44,3,68.4,4,5,3,453,"Loyal Customers",4,5,5,455,"Champions"
"16271",28,1,2.55,4,2,1,421,"Potential Customers",4,3,1,431,"Loyal Customers"
"16279",62,1,37.5,3,2,5,325,"Potential Customers",3,3,4,334,"Loyal Customers"
"16283",6,3,27,5,4,2,542,"Loyal Customers",5,5,3,553,"Loyal Customers"
"16303",1,1,53.8,5,2,5,525,"Potential Customers",5,3,4,534,"Loyal Customers"
"16305",24,1,16.5,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"16315",217,1,16.95,1,3,3,133,"Potential Customers",1,3,2,132,"Potential Customers"
"16316",43,2,20.46,4,4,2,442,"Loyal Customers",4,4,3,443,"Loyal Customers"
"16320",99,1,27.9,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16324",14,1,1.95,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16326",59,2,11.25,4,4,1,441,"Loyal Customers",4,4,2,442,"Loyal Customers"
"16327",85,3,54,3,5,3,353,"Loyal Customers",3,5,4,354,"Loyal Customers"
"16332",192,1,7.65,1,3,1,131,"Potential Customers",1,3,1,131,"Potential Customers"
"16341",87,1,19.8,3,2,4,324,"Potential Customers",3,3,3,333,"Loyal Customers"
"16344",44,1,65.4,4,2,5,425,"Potential Customers",4,3,5,435,"Loyal Customers"
"16348",126,1,41.4,2,3,5,235,"Potential Customers",2,3,4,234,"Potential Customers"
"16349",177,1,2.08,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16351",219,1,19.5,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"16353",103,2,32.8,2,5,2,252,"Potential Customers",2,4,4,244,"Potential Customers"
"16356",163,1,2.08,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16358",70,1,15,3,2,3,323,"Potential Customers",3,3,2,332,"Loyal Customers"
"16369",82,1,34,3,2,4,324,"Potential Customers",3,3,4,334,"Loyal Customers"
"16370",3,2,20.55,5,3,1,531,"Loyal Customers",5,4,3,543,"Loyal Customers"
"16383",154,1,7.5,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16386",139,1,16.6,2,3,3,233,"Potential Customers",2,3,2,232,"Potential Customers"
"16393",101,2,34.75,2,5,2,252,"Potential Customers",2,4,4,244,"Potential Customers"
"16395",54,2,22.95,4,4,2,442,"Loyal Customers",4,4,3,443,"Loyal Customers"
"16398",139,1,47.05,2,3,5,235,"Potential Customers",2,3,4,234,"Potential Customers"
"16399",121,1,4.95,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16401",17,1,13.68,5,2,2,522,"Potential Customers",5,3,2,532,"Loyal Customers"
"16409",128,1,10.15,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16414",166,1,15.9,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"16419",54,1,65.29,4,2,5,425,"Potential Customers",4,3,5,435,"Loyal Customers"
"16422",37,7,896.28,4,5,5,455,"Champions",4,5,5,455,"Champions"
"16431",99,1,13.35,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16434",78,1,39.6,3,2,5,325,"Potential Customers",3,3,4,334,"Loyal Customers"
"16440",100,1,5,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16447",21,1,1.65,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16448",84,1,9.65,3,3,2,332,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16449",83,1,19.9,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"16455",90,1,18,3,3,3,333,"Loyal Customers",3,3,3,333,"Loyal Customers"
"16458",103,3,59.8,2,5,4,254,"Potential Customers",2,5,4,254,"Potential Customers"
"16463",90,1,62.95,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"16464",28,1,13.17,4,2,3,423,"Potential Customers",4,3,2,432,"Loyal Customers"
"16466",3,1,2.1,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16470",78,1,8.25,3,3,2,332,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16473",50,1,22.5,4,2,4,424,"Potential Customers",4,3,3,433,"Loyal Customers"
"16477",17,2,27,5,3,1,531,"Loyal Customers",5,4,3,543,"Loyal Customers"
"16495",162,1,2.55,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16496",93,1,20.8,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"16497",89,1,19.8,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"16511",30,1,2.55,4,2,1,421,"Potential Customers",4,3,1,431,"Loyal Customers"
"16515",132,2,9.55,2,5,1,251,"Potential Customers",2,4,1,241,"Potential Customers"
"16523",85,3,174.7,3,5,5,355,"Loyal Customers",3,5,5,355,"Loyal Customers"
"16526",57,1,17.7,4,2,4,424,"Potential Customers",4,3,3,433,"Loyal Customers"
"16529",76,1,14.85,3,3,2,332,"Loyal Customers",3,3,2,332,"Loyal Customers"
"16539",105,1,9.9,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16549",10,1,8.4,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16550",71,1,28.52,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"16558",7,5,90.64,5,5,3,553,"Loyal Customers",5,5,5,555,"Champions"
"16567",80,1,15.6,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"16570",13,3,98.9,5,4,5,545,"Champions",5,5,5,555,"Champions"
"16571",62,2,27.5,3,4,2,342,"Loyal Customers",3,4,3,343,"Loyal Customers"
"16572",161,1,17.7,1,4,3,143,"Potential Customers",1,3,3,133,"Potential Customers"
"16592",174,1,46.2,1,4,5,145,"Potential Customers",1,3,4,134,"Potential Customers"
"16593",75,1,9.95,3,3,2,332,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16607",126,1,12.6,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16609",83,3,62.15,3,5,3,353,"Loyal Customers",3,5,5,355,"Loyal Customers"
"16612",198,1,15,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"16616",43,1,5.04,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"16618",209,1,16.95,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"16621",33,2,86.46,4,4,4,444,"Champions",4,4,5,445,"Champions"
"16625",160,1,8.5,1,4,2,142,"Potential Customers",1,3,1,131,"Potential Customers"
"16626",152,1,62.6,1,4,5,145,"Potential Customers",1,3,5,135,"Potential Customers"
"16628",21,1,26.7,5,2,4,524,"Potential Customers",5,3,3,533,"Loyal Customers"
"16633",120,1,10.2,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16643",131,1,25.5,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16644",98,1,9.96,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16652",98,1,30,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16654",121,1,15,2,3,3,233,"Potential Customers",2,3,2,232,"Potential Customers"
"16655",17,2,38.85,5,3,2,532,"Loyal Customers",5,4,4,544,"Champions"
"16656",78,1,172.8,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"16657",34,2,13.9,4,4,2,442,"Loyal Customers",4,4,2,442,"Loyal Customers"
"16670",133,2,66.42,2,5,4,254,"Potential Customers",2,4,5,245,"Potential Customers"
"16672",62,2,68.4,3,4,4,344,"Loyal Customers",3,4,5,345,"Loyal Customers"
"16676",119,1,19.9,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16681",91,1,10.08,3,3,2,332,"Loyal Customers",3,3,2,332,"Loyal Customers"
"16684",24,2,410.4,5,3,5,535,"Loyal Customers",5,4,5,545,"Champions"
"16686",80,2,34.85,3,4,3,343,"Loyal Customers",3,4,4,344,"Loyal Customers"
"16700",36,3,72.4,4,5,3,453,"Loyal Customers",4,5,5,455,"Champions"
"16701",75,1,67.5,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"16705",30,3,387.96,4,5,5,455,"Champions",4,5,5,455,"Champions"
"16709",85,2,54.6,3,4,4,344,"Loyal Customers",3,4,4,344,"Loyal Customers"
"16710",24,5,28.16,5,5,1,551,"Loyal Customers",5,5,3,553,"Loyal Customers"
"16712",15,4,54,5,5,1,551,"Loyal Customers",5,5,4,554,"Champions"
"16713",58,3,72.9,4,5,3,453,"Loyal Customers",4,5,5,455,"Champions"
"16714",204,1,17.6,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"16717",58,1,8.5,4,2,3,423,"Potential Customers",4,3,1,431,"Loyal Customers"
"16719",121,1,10.5,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16721",148,1,2.5,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16722",26,2,21.56,5,3,1,531,"Loyal Customers",5,4,3,543,"Loyal Customers"
"16725",189,1,1.7,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16726",181,1,23.4,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"16728",52,3,19.76,4,5,1,451,"Loyal Customers",4,5,3,453,"Loyal Customers"
"16729",19,9,171.13,5,5,4,554,"Champions",5,5,5,555,"Champions"
"16739",62,1,52,3,3,5,335,"Loyal Customers",3,3,4,334,"Loyal Customers"
"16743",41,3,8.4,4,5,1,451,"Loyal Customers",4,5,1,451,"Loyal Customers"
"16745",97,5,124.85,2,5,5,255,"Potential Customers",2,5,5,255,"Potential Customers"
"16746",106,4,80.2,2,5,4,254,"Potential Customers",2,5,5,255,"Potential Customers"
"16750",22,1,7.5,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16755",112,1,10.4,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16763",84,1,102.9,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"16764",17,2,13.05,5,4,1,541,"Loyal Customers",5,4,2,542,"Loyal Customers"
"16766",159,2,93.9,1,5,5,155,"Potential Customers",1,4,5,145,"Potential Customers"
"16767",68,2,57.36,3,4,4,344,"Loyal Customers",3,4,4,344,"Loyal Customers"
"16768",157,1,21.9,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"16769",146,1,18.75,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16770",200,1,9.1,1,4,2,142,"Potential Customers",1,3,1,131,"Potential Customers"
"16771",161,2,18.48,1,5,3,153,"Potential Customers",1,4,3,143,"Potential Customers"
"16774",28,1,54.45,4,2,5,425,"Potential Customers",4,3,4,434,"Loyal Customers"
"16779",61,5,134.1,3,5,4,354,"Loyal Customers",3,5,5,355,"Loyal Customers"
"16782",43,2,41.1,4,4,3,443,"Loyal Customers",4,4,4,444,"Champions"
"16788",9,2,18.92,5,4,1,541,"Loyal Customers",5,4,3,543,"Loyal Customers"
"16791",8,2,6.25,5,4,1,541,"Loyal Customers",5,4,1,541,"Loyal Customers"
"16794",34,2,19.8,4,4,2,442,"Loyal Customers",4,4,3,443,"Loyal Customers"
"16801",78,2,45.9,3,4,3,343,"Loyal Customers",3,4,4,344,"Loyal Customers"
"16804",156,1,0.85,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16805",59,1,5.95,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"16806",106,1,3.9,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16807",28,1,23.4,4,2,4,424,"Potential Customers",4,3,3,433,"Loyal Customers"
"16809",22,2,9.35,5,4,1,541,"Loyal Customers",5,4,1,541,"Loyal Customers"
"16813",31,4,16.3,4,5,1,451,"Loyal Customers",4,5,2,452,"Loyal Customers"
"16814",41,5,89.1,4,5,4,454,"Champions",4,5,5,455,"Champions"
"16816",35,1,5,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"16817",71,2,27.54,3,5,1,351,"Loyal Customers",3,4,3,343,"Loyal Customers"
"16818",12,3,80.76,5,4,4,544,"Champions",5,5,5,555,"Champions"
"16824",50,1,30,4,2,5,425,"Potential Customers",4,3,3,433,"Loyal Customers"
"16825",71,1,10.2,3,3,2,332,"Loyal Customers",3,3,2,332,"Loyal Customers"
"16834",113,1,20.4,2,3,4,234,"Potential Customers",2,3,3,233,"Potential Customers"
"16837",98,1,17.7,2,3,3,233,"Potential Customers",2,3,3,233,"Potential Customers"
"16839",26,4,430.74,5,5,5,555,"Champions",5,5,5,555,"Champions"
"16841",23,2,20.16,5,4,1,541,"Loyal Customers",5,4,3,543,"Loyal Customers"
"16843",35,3,45.66,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"16859",30,2,55.25,4,4,4,444,"Champions",4,4,4,444,"Champions"
"16866",26,1,3.9,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16869",51,2,2.1,4,4,1,441,"Loyal Customers",4,4,1,441,"Loyal Customers"
"16871",141,1,14.85,2,3,3,233,"Potential Customers",2,3,2,232,"Potential Customers"
"16873",13,3,68.6,5,4,4,544,"Champions",5,5,5,555,"Champions"
"16875",183,1,17.85,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"16877",94,1,1.65,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16880",38,2,45.65,4,4,3,443,"Loyal Customers",4,4,4,444,"Champions"
"16889",129,1,11.8,2,3,2,232,"Potential Customers",2,3,2,232,"Potential Customers"
"16898",63,1,1.24,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16899",35,2,26.55,4,4,2,442,"Loyal Customers",4,4,3,443,"Loyal Customers"
"16904",7,7,61.54,5,5,2,552,"Loyal Customers",5,5,5,555,"Champions"
"16905",122,1,5.9,2,3,1,231,"Potential Customers",2,3,1,231,"Potential Customers"
"16907",120,2,36.2,2,5,2,252,"Potential Customers",2,4,4,244,"Potential Customers"
"16912",177,1,15.9,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"16918",204,1,6.74,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"16919",120,3,17.04,2,5,1,251,"Potential Customers",2,5,2,252,"Potential Customers"
"16923",59,6,111.09,4,5,4,454,"Champions",4,5,5,455,"Champions"
"16928",138,2,27.5,2,5,2,252,"Potential Customers",2,4,3,243,"Potential Customers"
"16929",41,1,16.5,4,2,4,424,"Potential Customers",4,3,2,432,"Loyal Customers"
"16931",17,7,43.07,5,5,1,551,"Loyal Customers",5,5,4,554,"Champions"
"16938",66,1,8.25,3,3,2,332,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16940",55,2,11.02,4,4,1,441,"Loyal Customers",4,4,2,442,"Loyal Customers"
"16942",22,2,1.54,5,4,1,541,"Loyal Customers",5,4,1,541,"Loyal Customers"
"16945",87,3,35,3,5,2,352,"Loyal Customers",3,5,4,354,"Loyal Customers"
"16950",10,1,4.2,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"16951",22,2,55.1,5,4,3,543,"Loyal Customers",5,4,4,544,"Champions"
"16955",70,1,16.35,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"16965",112,1,30.35,2,3,5,235,"Potential Customers",2,3,3,233,"Potential Customers"
"16966",90,1,79.2,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"16979",184,1,17.7,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"16980",178,1,25.7,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"16984",16,1,129.71,5,2,5,525,"Potential Customers",5,3,5,535,"Loyal Customers"
"16985",43,1,67.5,4,2,5,425,"Potential Customers",4,3,5,435,"Loyal Customers"
"16987",91,1,3.3,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"16992",85,1,15,3,3,2,332,"Loyal Customers",3,3,2,332,"Loyal Customers"
"16996",131,1,53.1,2,3,5,235,"Potential Customers",2,3,4,234,"Potential Customers"
"17001",206,1,31.95,1,4,5,145,"Potential Customers",1,3,4,134,"Potential Customers"
"17002",101,1,68,2,3,5,235,"Potential Customers",2,3,5,235,"Potential Customers"
"17007",41,1,6.96,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"17015",71,1,3.3,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17017",48,2,90.54,4,4,5,445,"Champions",4,4,5,445,"Champions"
"17019",217,1,20.3,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"17027",65,3,14.3,3,5,1,351,"Loyal Customers",3,5,2,352,"Loyal Customers"
"17034",174,1,15,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"17035",198,1,13.52,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17040",23,1,10,5,2,2,522,"Potential Customers",5,3,1,531,"Loyal Customers"
"17042",40,3,42.3,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"17047",91,1,15,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17049",161,1,57.65,1,4,5,145,"Potential Customers",1,3,4,134,"Potential Customers"
"17050",179,1,16.6,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"17053",16,1,35.7,5,2,5,525,"Potential Customers",5,3,4,534,"Loyal Customers"
"17054",93,2,35.7,3,5,2,352,"Loyal Customers",3,4,4,344,"Loyal Customers"
"17060",152,1,17.7,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"17061",118,1,61.2,2,3,5,235,"Potential Customers",2,3,5,235,"Potential Customers"
"17062",200,1,12.5,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17063",176,1,19.5,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"17068",34,3,55.8,4,5,3,453,"Loyal Customers",4,5,4,454,"Champions"
"17069",112,1,2.95,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17071",139,1,8.4,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17082",205,1,29.1,1,4,5,145,"Potential Customers",1,3,3,133,"Potential Customers"
"17083",190,1,45,1,4,5,145,"Potential Customers",1,3,4,134,"Potential Customers"
"17085",9,2,17.4,5,4,1,541,"Loyal Customers",5,4,2,542,"Loyal Customers"
"17090",175,1,90,1,4,5,145,"Potential Customers",1,3,5,135,"Potential Customers"
"17091",71,2,41.6,3,5,2,352,"Loyal Customers",3,4,4,344,"Loyal Customers"
"17094",209,1,12.5,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17095",186,1,12.75,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17097",211,1,13.52,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"17105",45,2,20.9,4,4,2,442,"Loyal Customers",4,5,3,453,"Loyal Customers"
"17107",94,2,173.16,3,5,5,355,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17110",51,1,5.8,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"17114",135,1,9.95,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17124",71,1,54.95,3,3,5,335,"Loyal Customers",3,3,4,334,"Loyal Customers"
"17126",38,2,2.5,4,4,1,441,"Loyal Customers",4,5,1,451,"Loyal Customers"
"17139",61,3,146.05,3,5,5,355,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17147",198,1,9.9,1,4,2,142,"Potential Customers",1,3,1,131,"Potential Customers"
"17159",57,1,35.8,4,2,5,425,"Potential Customers",4,3,4,434,"Loyal Customers"
"17160",22,3,161.2,5,4,5,545,"Champions",5,5,5,555,"Champions"
"17162",163,1,15.3,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"17164",37,3,40.69,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"17169",69,1,13.9,3,3,2,332,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17171",176,1,17.85,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"17175",27,2,93,5,4,4,544,"Champions",5,5,5,555,"Champions"
"17179",118,1,9.95,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17180",127,1,4.98,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17191",77,2,50.54,3,5,3,353,"Loyal Customers",3,5,4,354,"Loyal Customers"
"17204",149,1,13.2,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17211",150,1,7.95,1,4,2,142,"Potential Customers",1,3,1,131,"Potential Customers"
"17213",27,3,80.5,5,4,4,544,"Champions",5,5,5,555,"Champions"
"17214",196,1,4.95,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"17220",42,3,35.85,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"17226",195,1,75,1,4,5,145,"Potential Customers",1,3,5,135,"Potential Customers"
"17228",198,1,6.96,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"17229",28,1,1.65,4,2,1,421,"Potential Customers",4,3,1,431,"Loyal Customers"
"17231",76,4,27.13,3,5,1,351,"Loyal Customers",3,5,3,353,"Loyal Customers"
"17236",128,1,1.69,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17238",70,2,31.72,3,5,2,352,"Loyal Customers",3,5,3,353,"Loyal Customers"
"17242",66,1,27.04,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"17243",64,2,53.5,3,5,3,353,"Loyal Customers",3,5,4,354,"Loyal Customers"
"17252",72,1,8.5,3,3,2,332,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17256",199,1,7.8,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"17267",13,1,10.45,5,2,2,522,"Potential Customers",5,3,2,532,"Loyal Customers"
"17272",148,1,46.8,1,4,5,145,"Potential Customers",1,3,4,134,"Potential Customers"
"17277",209,1,25.5,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"17282",186,1,64.23,1,4,5,145,"Potential Customers",1,3,5,135,"Potential Customers"
"17284",6,2,19.05,5,4,1,541,"Loyal Customers",5,5,3,553,"Loyal Customers"
"17287",91,1,2.95,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17293",5,1,22.46,5,2,4,524,"Potential Customers",5,3,3,533,"Loyal Customers"
"17306",162,2,471,1,5,5,155,"Potential Customers",1,5,5,155,"Potential Customers"
"17314",55,1,15.12,4,2,4,424,"Potential Customers",4,3,2,432,"Loyal Customers"
"17315",21,10,201.63,5,5,4,554,"Champions",5,5,5,555,"Champions"
"17320",122,1,25.2,2,4,4,244,"Potential Customers",2,3,3,233,"Potential Customers"
"17323",52,2,23.1,4,4,2,442,"Loyal Customers",4,5,3,453,"Loyal Customers"
